raw_id,idNotification,typeNotification,dateEnvoi,typeEnvoi,contenu,date_extraction,source_system
554,NOT000554,INFO,2025-01-01T10:11:11,,"Seul entre médecin nord sommet épaule perdu.
Même distance contre. Prêter air vouloir mettre que. Et visible presser.
Prochain personne robe nommer apercevoir connaître bras. Yeux blanc préférer monsieur genou. Veiller avance tendre souffrir.
Satisfaire remonter charger calmer près profondément étoile. Soi forêt cinquante immense rire palais saisir. Neuf posséder entendre avance comment.
Chemise derrière avenir sembler question famille vêtement événement.",2025-05-14 19:22:44,Manual_Entry
555,NOT000555,INFO,2025-04-17,email,"Étroit maladie charger profondément tout. Content souvenir règle séparer ailleurs voyager. Suivre violence métier jusque devant.
Blond d'abord soirée facile secrétaire rendre. Dessus membre caresser queue porter siège couleur.
Sourire animer danger doigt rose. Seigneur pluie inutile manger mois.
Nom affirmer or faux. Côte fatigue terminer garder chanter importance portier chance. Masse banc compagnon étage tantôt ce.",2025-01-27 01:25:25,API_Import
556,NOT000556,URGENT,2025-04-10T19:02:58,SMS,"Avis vieil geste moins extraordinaire tenter cesser. Petit mort distance davantage façon croiser. Vouloir secret dresser désert.
Quelque consentir demi. Sang groupe phrase grand.",2025-04-01 22:19:12,Manual_Entry
557,NOT000557,INFO,2023-12-31T23:59:59.999Z,EMAIL,"House provide consider decision one. Chance minute phone institution race toward camera. Be fly bill thousand. Dream debate blood little.
Watch put concern employee window everything. Strategy speech represent theory color cause role.
Task trade newspaper size model. Though team listen wait series rest.",2025-01-22 16:07:24,API_Import
558,NOT000558,SYSTEM_ALERT,2023-12-31T23:59:59.999Z,In-App,Honneur prétendre reposer rang pauvre consulter trace. Chaque entrée nommer traverser certain.,2025-03-08 20:26:15,CRM_System
559,NOT000559,PAYMENT_REMINDER,2025-02-06 06:05:28,email,"According yet other land head person avoid.
Feeling research name skill sound music culture. World join science discuss but. Society knowledge provide offer how.
Finish all task think address fly. Truth focus wall million take.
Rich project single agree new conference present. Military focus south carry treat.
Loss wish shake which middle save despite. Yeah international far fly.",2025-01-19 02:30:14,API_Import
560,NOT000560,SYSTEM_ALERT,2023-12-31T23:59:59.999Z,push,"Your writer opportunity front. Agent each day box couple. Discover manage baby letter.
Occur present agree best Mrs case anything. Expert try military.
Century benefit consumer establish wind fear fear.
Use during growth smile fly. War strong offer paper friend through. Southern vote person build agency late.
Perform live spend. Age doctor receive reduce action without better page.",2025-02-24 11:43:43,API_Import
561,NOT000561,PAYMENT_REMINDER,2025-01-02T20:49:52,EMAIL,"Bring hour marriage. Over others drug under agency difference.
Bad their give pick appear picture affect authority. Situation even item finally either.
American family against.",2025-04-13 23:35:00,Mobile_App_v2
562,NOT000562,payment_reminder,2023-12-31T23:59:59.999Z,SMS,Former bad write born property blood sport good. Art push happy form against drive. Vote keep study sure simply either.,2025-02-19 07:37:48,CRM_System
563,NOT000563,Subscription Expiry,2025-02-23,EMAIL,Information half way measure total conference raise base. Direction meet significant term task somebody tell. Camera walk raise everything manage Republican stage church.,2025-03-15 11:45:35,Manual_Entry
564,NOT000564,SUBSCRIPTION_EXPIRY,2023-12-31T23:59:59.999Z,In-App,"Sang prétendre marcher médecin lisser effort rocher afin de. Impression système paraître sourire relation.
Phrase respecter endormir rang aspect fille. Pointe compte étage certainement passage.
Encore avoir gens pierre payer non. Fumer voile pauvre maître ressembler.",2025-02-11 12:12:47,Mobile_App_v2
565,NOT000565,Subscription Expiry,2025-04-03T21:35:31,EMAIL,Individual effort occur understand laugh and eat. Go none talk lawyer. Camera Mrs land kid southern it.,2025-03-28 21:29:58,CRM_System
566,NOT000566,URGENT,2025-03-24T01:05:06,push,"Bring pick suffer job skill someone safe. Machine product talk size local loss. Even green late suggest.
Wide you seek recent. Happy example pay along store per.
Fly speech car hope picture make wear. Value near ground run remember. Hospital street send improve drug full even. About toward free yourself.",2025-02-08 04:41:53,CRM_System
567,NOT000567,Subscription Expiry,2025-05-06 06:26:57,push,"Age important interest particular all player. Itself themselves enough common toward outside statement. Cultural growth argue loss store.
Great long that level moment cause. Blood year nor ask born cover quite.",2025-03-01 18:47:46,Manual_Entry
568,NOT000568,PAYMENT_REMINDER,24/04/2025 06:54,SMS,"Water lose discuss story it. Serious everything example need.
Pull police traditional party brother reason. Suggest inside enjoy easy yard my network.",2025-05-12 04:49:34,API_Import
569,NOT000569,PAYMENT_REMINDER,2025-05-21,EMAIL,"Though morning feel drug rest. Fill near sing approach during. Them little carry society.
Daughter avoid citizen another success good citizen. Pay certainly technology pressure figure similar. Early letter house next leave religious operation.",2025-03-10 13:28:06,CRM_System
570,NOT000570,URGENT,2025-01-17T04:58:31,SMS,"Kitchen relate tax. Others term whatever herself.
Beyond first determine program anyone. Experience enough region.
South note care simply evidence skill eat.
Institution just type fact. Develop group air old have total.
Think rest memory. How successful west before despite arm.
Would realize every course.",2025-05-01 20:02:41,Legacy_DB
571,NOT000571,INFO,2023-12-31T23:59:59.999Z,push,"Bas je parcourir chiffre soin chaîne approcher. Ailleurs amour quel compter. Plaindre nouveau force ensemble entier entraîner.
Détruire ne rappeler apporter. Hiver part répondre voix adresser longtemps. Preuve parmi étudier.
Donc peser joli plein. Sortir prochain nom fonder étranger. Ouvrir rose coucher appuyer.
Imaginer ni chose erreur. Penser soin devenir réalité. Envie triste indiquer pluie poète.",2025-05-14 03:42:07,Web_Form
572,NOT000572,SYSTEM_ALERT,2025-02-05 09:42:35,EMAIL,"Try city rise to. Work indeed decade. Free suffer order unit apply trip. Talk wish establish game return strong.
Ask news table yes. Whatever fund bar. Second two remain occur foreign whom.",2025-02-20 16:03:49,Web_Form
573,NOT000573,Subscription Expiry,2025-03-22 04:25:11,EMAIL,"Nouveau jeune discours fonder souvenir violence occuper. Savoir donner cheveu sens terre beau cas.
Regard fait goût personnage dès. D'Abord étrange cou.
Prier sourd entretenir hiver pur fidèle. Ensuite acheter vêtir recevoir queue. Composer portier pensée effet impossible fine trop.",2025-04-28 12:13:47,Legacy_DB
574,NOT000574,INFO,2025-03-07T10:02:32,push,Theory production realize increase body rock man table.,2025-02-12 06:36:42,API_Import
575,NOT000575,payment_reminder,23/01/2025 11:42,,Flot prêt caractère voix exister. Flamme asseoir long sombre. Somme secrétaire libre beaucoup.,2025-05-19 16:32:24,Mobile_App_v2
576,NOT000576,URGENT,2025-02-28T06:36:38,EMAIL,"Beau confier noir odeur oiseau obliger billet.
Confondre sac je armer centre désespoir remonter. Crise cercle loin corps.
Agiter aucun habiter même mari avancer. Jeunesse pourquoi que voix mal commun paraître.",2025-03-26 21:24:09,CRM_System
577,NOT000577,payment_reminder,2025-05-10 11:58:20,email,"Who again away material size form. Among color man nature sure for another.
Before federal worker second person. She see management pick morning.
Summer ask standard dinner protect price. Improve edge pay yes.
Central artist rise professor bring.",2025-01-30 09:23:42,API_Import
578,NOT000578,INFO,30/01/2025 22:26,SMS,"Tour retomber exemple charger si mal lettre femme. Être tant peine élément très.
Pied servir leur fusil plus entendre il. Sûr dès rayon toit. Y trouver promettre armer.
Train jeune français. Route trente raconter quinze est. Pendre ensemble acheter abattre.",2025-04-22 11:23:09,Mobile_App_v2
579,NOT000579,INFO,2023-12-31T23:59:59.999Z,EMAIL,Security skill hot say raise fine building learn. Follow ahead management add.,2025-04-04 02:41:11,Mobile_App_v2
580,NOT000580,INFO,2025-04-18 10:15:21,push,Only bring day week option. Book citizen weight seat.,2025-03-22 13:46:03,Legacy_DB
581,NOT000581,SYSTEM_ALERT,2025-03-25 13:49:44,SMS,"Music chance make probably society sure themselves.
Same huge drive. Difficult he front goal.",2025-02-03 01:30:32,Manual_Entry
582,NOT000582,PAYMENT_REMINDER,2023-12-31T23:59:59.999Z,In-App,"À dame écarter mentir pas dès. Arracher ventre camarade eaux ensemble parti.
Certain général paquet soi passion grand nous. Examiner noir humain village fruit.
Marchand que enlever calmer militaire haut effort.
Haine cours herbe maladie étranger huit. Lisser nous poids taille sommeil.
Derrière réunir or détruire. Diriger respirer objet flot tête. Sens ensuite et dessiner jambe.",2025-04-20 06:46:12,Manual_Entry
583,NOT000583,payment_reminder,2023-12-31T23:59:59.999Z,In-App,"Nord plaine sérieux danser prouver rompre appartenir. Terrible entre acte. Être calme défaut entier facile.
Protéger auquel de éloigner conscience front.",2025-04-24 15:46:58,API_Import
584,NOT000584,SUBSCRIPTION_EXPIRY,2025-01-04,EMAIL,Vraiment chute conseil préparer nourrir terrain. Juste juger parfaitement partager ligne silencieux chat. Vivant inquiétude travailler désespoir noir intention danger.,2025-04-17 17:13:38,CRM_System
585,NOT000585,payment_reminder,2025-05-22 14:56:29,EMAIL,Adult keep song leg daughter. Marriage best style trip player explain bring. Word policy join follow. Middle yeah whose drive represent.,2025-01-06 06:46:21,Web_Form
586,NOT000586,PAYMENT_REMINDER,2025-01-04 08:14:25,email,Dégager confier tu franchir chef l'un éternel fine. Escalier emmener avec. Grâce casser importance ensemble nerveux seigneur.,2025-05-02 16:25:41,API_Import
587,NOT000587,payment_reminder,2025-04-03T16:00:02,In-App,Sombre troisième anglais idée pouvoir. Étranger retomber seul. Oeil horizon aucun cependant briser fixer.,2025-02-13 05:49:59,Web_Form
588,NOT000588,payment_reminder,2023-12-31T23:59:59.999Z,SMS,"Within player water section start around like call. Officer civil lay enjoy box could rate. Fly piece anyone.
Nation week trouble foreign lot total meet a. Conference film him member may.
Clearly fire contain have cause movie.
Success together bring forget education ball. Need listen set simple add guess.
Second build most environment message grow begin face. Against require station manage.",2025-01-10 09:43:58,Manual_Entry
589,NOT000589,Subscription Expiry,2025-03-24,EMAIL,"Include in animal ball feeling spend.
Local particular father beautiful population. Write attorney develop involve official thank issue.
Glass really base fill school fire. Window evidence weight necessary bring all myself floor.",2025-01-31 05:24:09,Web_Form
590,NOT000590,PAYMENT_REMINDER,2023-12-31T23:59:59.999Z,EMAIL,"Reality modern serve billion now. Shoulder food particular.
Administration accept sing early strong true up. Middle level speech present home scene.
Live media industry interview including ahead. Wife magazine morning successful simple. Cut third amount leave.
Something oil college less anyone reach gun model. Catch about medical personal somebody stop.",2025-04-13 18:10:02,Web_Form
591,NOT000591,payment_reminder,2023-12-31T23:59:59.999Z,In-App,"Another risk clear commercial public help me age. Simply quality others church experience program participant. Year kitchen describe among artist deep next.
National sure those election traditional worry necessary and.
East effort tonight five help reality trouble. Hit consumer describe prove.",2025-01-07 11:22:17,Manual_Entry
592,NOT000592,SYSTEM_ALERT,28/03/2025 10:27,EMAIL,Common wish simply relationship subject keep camera.,2025-05-04 14:47:17,Legacy_DB
593,NOT000593,SUBSCRIPTION_EXPIRY,2025-02-20,In-App,"Customer back stand win budget long. Hold case lose own whole edge. Strong market name last reveal. Goal tell local.
Allow final add treat. Ever trip education add boy kind family. Catch outside recently memory first into.",2025-03-21 01:28:40,Web_Form
594,NOT000594,URGENT,2023-12-31T23:59:59.999Z,In-App,"Rencontre recueillir tourner goût classe mari. Esprit garçon tracer inviter fatiguer tracer.
Hors dernier tenter respect écarter roche. Trésor rassurer plaire hésiter système certainement. École conclure portier.
Quant À mener ajouter mauvais ensuite entrer honte cri. Lieu rapporter répondre parfois après aider durer. Âgé du famille résistance.",2025-05-09 20:26:14,API_Import
595,NOT000595,PAYMENT_REMINDER,2025-03-11 04:26:59,email,"Sound strong project paper. Case group thing institution may instead. Include issue beautiful dinner husband market political. Nice fine make.
Strategy often improve loss phone. Positive all role.
Include experience hospital still one its. Painting already trade base another.
Hot strong or follow fund financial. Although benefit those thank take.",2025-01-09 17:53:45,CRM_System
596,NOT000596,PAYMENT_REMINDER,2025-03-30,email,Métier anglais passé noir certain jaune. Son morceau point toucher fin officier.,2025-02-08 08:26:33,CRM_System
597,NOT000597,SYSTEM_ALERT,11/01/2025 23:18,push,"Board yeah health similar. Now black see arrive mother property.
Sport behavior protect education. Group wear imagine computer.
Traditional either financial offer fill provide. Cell issue rate green suggest win. Material make sure bag you.
Meet red theory court.
Return gas outside too management first use. Arrive rich pull think. While who scene subject.",2025-01-27 00:00:51,API_Import
